,Race,Execution Method,State,Sex,Year,Month,Day,Crimes Committed
12510,Black,Hanging,Texas,Male,1907,4,2,11
12512,Black,Hanging,Texas,Male,1907,11,7,10
12514,White,Hanging,Texas,Male,1908,5,29,10
12516,Black,Hanging,Texas,Male,1908,6,28,11
12517,Black,Hanging,Texas,Male,1908,7,31,10
12520,Black,Hanging,Texas,Male,1909,2,12,2
12521,Black,Hanging,Texas,Male,1909,2,25,10
12522,Black,Hanging,Texas,Male,1909,5,14,1
12523,Latino,Hanging,Texas,Male,1909,6,11,2
12524,Black,Hanging,Texas,Male,1909,7,2,1
12525,Black,Hanging,Texas,Male,1909,9,3,1
12526,Black,Hanging,Texas,Male,1909,10,1,1
12527,Black,Hanging,Texas,Male,1909,10,1,11
12528,Black,Hanging,Texas,Male,1909,10,22,1
12529,White,Hanging,Texas,Male,1909,12,17,1
12530,Black,Hanging,Texas,Male,1910,2,26,1
12532,Black,Hanging,Texas,Male,1910,5,14,10
12533,White,Hanging,Texas,Male,1910,6,3,10
12534,Black,Hanging,Texas,Male,1910,6,24,1
12535,Black,Hanging,Texas,Male,1910,7,8,1
12536,Black,Hanging,Texas,Male,1910,7,8,10
12537,Black,Hanging,Texas,Male,1912,1,30,2
12538,Black,Hanging,Texas,Male,1912,2,16,2
12539,White,Hanging,Texas,Male,1912,3,15,10
12540,Black,Hanging,Texas,Male,1912,3,29,1
12541,Black,Hanging,Texas,Male,1912,4,13,1
12543,Black,Hanging,Texas,Male,1912,8,9,1
12544,Black,Hanging,Texas,Male,1912,8,9,1
12546,Black,Hanging,Texas,Male,1912,11,29,10
12547,Black,Hanging,Texas,Male,1913,1,10,10
12548,Black,Hanging,Texas,Male,1913,4,21,10
12549,Latino,Hanging,Texas,Male,1913,5,2,11
12551,White,Hanging,Texas,Male,1913,6,28,1
12552,Black,Hanging,Texas,Male,1913,8,1,1
12553,Black,Hanging,Texas,Male,1913,8,7,10
12554,Black,Hanging,Texas,Male,1913,8,7,10
12555,Black,Hanging,Texas,Male,1914,3,9,1
12556,Latino,Hanging,Texas,Male,1914,5,11,1
12557,Latino,Hanging,Texas,Male,1914,8,14,1
12559,Latino,Hanging,Texas,Male,1915,2,1,1
12560,Black,Hanging,Texas,Male,1915,2,19,1
12561,Black,Hanging,Texas,Male,1915,2,26,2
12562,Latino,Hanging,Texas,Male,1915,3,3,1
12563,Latino,Hanging,Texas,Male,1915,4,15,1
12564,Black,Hanging,Texas,Male,1915,4,17,1
12565,Black,Hanging,Texas,Male,1915,7,2,10
12566,Black,Hanging,Texas,Male,1916,1,7,1
12567,Black,Hanging,Texas,Male,1916,2,1,1
12568,Black,Hanging,Texas,Male,1916,2,13,10
12569,Black,Hanging,Texas,Male,1916,3,11,2
12570,White,Hanging,Texas,Male,1916,4,29,1
12571,Latino,Hanging,Texas,Male,1916,5,19,1
12572,Latino,Hanging,Texas,Male,1916,5,19,1
12573,Black,Hanging,Texas,Male,1916,10,18,10
12575,White,Hanging,Texas,Male,1918,5,24,2
12576,White,Hanging,Texas,Male,1918,5,24,2
12578,Black,Hanging,Texas,Male,1918,8,23,1
12580,White,Hanging,Texas,Male,1918,11,8,1
12582,Black,Hanging,Texas,Male,1921,3,18,27
12583,Black,Hanging,Texas,Male,1921,7,21,1
12584,Latino,Hanging,Texas,Male,1921,7,21,1
12585,White,Hanging,Texas,Male,1922,4,14,10
12586,White,Hanging,Texas,Male,1922,9,22,1
12587,White,Hanging,Texas,Male,1923,4,7,10
12588,Black,Hanging,Texas,Male,1923,7,20,10
12589,Black,Hanging,Texas,Male,1923,7,30,19
12590,Black,Hanging,Texas,Male,1923,8,31,1
12592,Black,Electrocution,Texas,Male,1924,2,8,1
12595,Black,Electrocution,Texas,Male,1924,2,8,1
12596,Black,Electrocution,Texas,Male,1924,3,28,1
12597,Black,Electrocution,Texas,Male,1924,3,28,1
12598,Black,Electrocution,Texas,Male,1924,4,4,1
12599,Black,Electrocution,Texas,Male,1924,4,17,1
12600,Black,Electrocution,Texas,Male,1924,5,22,1
12601,Latino,Electrocution,Texas,Male,1924,5,23,1
12602,Black,Electrocution,Texas,Male,1924,6,9,2
12603,Black,Electrocution,Texas,Male,1924,10,10,1
12604,White,Electrocution,Texas,Male,1925,4,3,1
12605,Black,Electrocution,Texas,Male,1925,6,5,10
12606,Black,Electrocution,Texas,Male,1925,7,3,2
12607,Black,Electrocution,Texas,Male,1925,7,3,2
12608,Black,Electrocution,Texas,Male,1925,7,17,1
12609,White,Electrocution,Texas,Male,1925,8,7,1
12610,Black,Electrocution,Texas,Male,1926,1,1,2
12611,Latino,Electrocution,Texas,Male,1926,1,9,10
12612,Black,Electrocution,Texas,Male,1926,3,12,2
12613,Black,Electrocution,Texas,Male,1926,4,6,1
12614,Black,Electrocution,Texas,Male,1926,4,6,1
12616,Black,Electrocution,Texas,Male,1926,5,3,1
12617,Black,Electrocution,Texas,Male,1926,5,14,10
12618,Black,Electrocution,Texas,Male,1926,7,9,10
12619,Black,Electrocution,Texas,Male,1927,2,18,1
12620,Black,Electrocution,Texas,Male,1927,3,17,10
12621,Black,Electrocution,Texas,Male,1927,5,20,2
12622,White,Electrocution,Texas,Male,1927,8,12,1
12623,Black,Electrocution,Texas,Male,1927,8,22,2
12624,Black,Electrocution,Texas,Male,1927,9,23,23
12625,Black,Electrocution,Texas,Male,1927,9,26,10
12626,White,Electrocution,Texas,Male,1927,11,5,10
12627,Black,Electrocution,Texas,Male,1928,2,10,1
12628,White,Electrocution,Texas,Male,1928,2,10,1
12629,Black,Electrocution,Texas,Male,1928,4,12,1
12630,Black,Electrocution,Texas,Male,1928,6,1,10
12631,Black,Electrocution,Texas,Male,1928,8,3,1
12632,Latino,Electrocution,Texas,Male,1928,9,7,27
12633,Latino,Electrocution,Texas,Male,1928,9,7,27
12634,Black,Electrocution,Texas,Male,1928,9,28,1
12635,Black,Electrocution,Texas,Male,1928,9,28,1
12636,White,Electrocution,Texas,Male,1929,1,11,10
12637,Black,Electrocution,Texas,Male,1929,4,12,1
12638,White,Electrocution,Texas,Male,1929,4,19,10
12639,Black,Electrocution,Texas,Male,1929,4,27,2
12640,Black,Electrocution,Texas,Male,1929,5,24,15
12641,White,Electrocution,Texas,Male,1929,6,20,10
12642,Black,Electrocution,Texas,Male,1929,7,25,2
12643,White,Electrocution,Texas,Male,1929,8,2,24
12644,White,Electrocution,Texas,Male,1929,9,5,1
12645,White,Electrocution,Texas,Male,1929,11,29,2
12646,White,Electrocution,Texas,Male,1929,12,19,2
12647,Black,Electrocution,Texas,Male,1930,3,13,10
12648,Black,Electrocution,Texas,Male,1930,5,22,1
12649,White,Electrocution,Texas,Male,1930,6,6,10
12650,Black,Electrocution,Texas,Male,1930,8,8,2
12651,Black,Electrocution,Texas,Male,1930,8,22,1
12652,Black,Electrocution,Texas,Male,1930,9,12,11
12653,White,Electrocution,Texas,Male,1930,10,17,1
12654,Latino,Electrocution,Texas,Male,1930,11,7,1
12655,White,Electrocution,Texas,Male,1930,11,28,1
12656,White,Electrocution,Texas,Male,1931,4,24,2
12657,Latino,Electrocution,Texas,Male,1931,6,19,1
12658,Black,Electrocution,Texas,Male,1931,7,24,2
12659,Black,Electrocution,Texas,Male,1931,7,28,2
12660,White,Electrocution,Texas,Male,1931,8,14,1
12661,Latino,Electrocution,Texas,Male,1931,10,30,1
12662,Latino,Electrocution,Texas,Male,1931,10,30,1
12663,Native American,Electrocution,Texas,Male,1931,11,30,11
12664,Black,Electrocution,Texas,Male,1931,12,18,2
12665,White,Electrocution,Texas,Male,1931,12,18,1
12666,White,Electrocution,Texas,Male,1932,1,8,10
12667,Black,Electrocution,Texas,Male,1932,1,8,1
12668,Black,Electrocution,Texas,Male,1932,4,1,10
12670,Black,Electrocution,Texas,Male,1932,6,5,10
12671,Latino,Electrocution,Texas,Male,1932,6,10,1
12672,Black,Electrocution,Texas,Male,1932,7,28,2
12676,Black,Electrocution,Texas,Male,1933,4,7,1
12677,Black,Electrocution,Texas,Male,1933,8,18,19
12678,Black,Electrocution,Texas,Male,1933,11,20,1
12679,Latino,Electrocution,Texas,Male,1933,12,12,1
12681,Black,Electrocution,Texas,Male,1933,12,19,2
12682,Black,Electrocution,Texas,Male,1933,12,29,10
12683,Black,Electrocution,Texas,Male,1933,12,29,10
12684,White,Electrocution,Texas,Male,1933,12,29,10
12685,White,Electrocution,Texas,Male,1934,1,18,2
12686,Black,Electrocution,Texas,Male,1934,2,2,10
12687,Black,Electrocution,Texas,Male,1934,2,9,10
12688,Black,Electrocution,Texas,Male,1934,2,9,11
12689,Black,Electrocution,Texas,Male,1934,2,9,11
12690,Black,Electrocution,Texas,Male,1934,4,6,2
12691,White,Electrocution,Texas,Male,1934,4,27,10
12692,Black,Electrocution,Texas,Male,1934,5,1,10
12693,Black,Electrocution,Texas,Male,1934,6,1,1
12694,White,Electrocution,Texas,Male,1934,9,28,1
12695,Black,Electrocution,Texas,Male,1934,11,19,1
12696,Black,Electrocution,Texas,Male,1934,11,23,1
12697,White,Electrocution,Texas,Male,1935,1,25,1
12698,White,Electrocution,Texas,Male,1935,2,1,1
12699,White,Electrocution,Texas,Male,1935,2,15,1
12700,Black,Electrocution,Texas,Male,1935,3,19,10
12701,Black,Electrocution,Texas,Male,1935,4,2,10
12702,White,Electrocution,Texas,Male,1935,4,19,1
12703,White,Electrocution,Texas,Male,1935,5,10,1
12704,White,Electrocution,Texas,Male,1935,5,10,1
12705,Black,Electrocution,Texas,Male,1935,6,7,2
12706,White,Electrocution,Texas,Male,1935,6,12,27
12707,White,Electrocution,Texas,Male,1935,6,12,1
12708,White,Electrocution,Texas,Male,1935,7,12,1
12709,Black,Electrocution,Texas,Male,1935,8,14,1
12710,Black,Electrocution,Texas,Male,1935,8,16,10
12711,White,Electrocution,Texas,Male,1935,8,23,10
12712,Black,Electrocution,Texas,Male,1935,8,30,1
12713,White,Electrocution,Texas,Male,1935,9,6,1
12714,White,Electrocution,Texas,Male,1935,11,25,1
12715,White,Electrocution,Texas,Male,1935,12,6,1
12716,White,Electrocution,Texas,Male,1935,12,31,1
12717,Black,Electrocution,Texas,Male,1936,1,3,1
12718,Black,Electrocution,Texas,Male,1936,1,10,10
12719,White,Electrocution,Texas,Male,1936,5,4,1
12720,Black,Electrocution,Texas,Male,1936,5,29,2
12721,Black,Electrocution,Texas,Male,1936,5,30,10
12722,White,Electrocution,Texas,Male,1936,6,5,10
12724,Latino,Electrocution,Texas,Male,1936,6,23,2
12726,Black,Electrocution,Texas,Male,1936,7,10,10
12727,White,Electrocution,Texas,Male,1936,7,10,10
12728,White,Electrocution,Texas,Male,1936,7,20,10
12729,Latino,Electrocution,Texas,Male,1936,10,23,1
12730,Black,Electrocution,Texas,Male,1936,10,23,1
12731,White,Electrocution,Texas,Male,1937,5,28,1
12732,Black,Electrocution,Texas,Male,1937,5,30,10
12733,Black,Electrocution,Texas,Male,1937,6,4,1
12734,White,Electrocution,Texas,Male,1937,6,4,10
12735,White,Electrocution,Texas,Male,1937,7,2,1
12736,Black,Electrocution,Texas,Male,1937,7,9,2
12737,White,Electrocution,Texas,Male,1937,7,30,11
12738,White,Electrocution,Texas,Male,1937,8,20,1
12739,Black,Electrocution,Texas,Male,1938,1,14,10
12740,Black,Electrocution,Texas,Male,1938,3,15,1
12741,Black,Electrocution,Texas,Male,1938,3,31,2
12742,Black,Electrocution,Texas,Male,1938,4,29,1
12743,White,Electrocution,Texas,Male,1938,4,30,1
12744,Black,Electrocution,Texas,Male,1938,5,6,2
12745,Black,Electrocution,Texas,Male,1938,5,6,15
12746,White,Electrocution,Texas,Male,1938,5,10,10
12747,Black,Electrocution,Texas,Male,1938,5,31,1
12748,Black,Electrocution,Texas,Male,1938,6,3,1
12749,Black,Electrocution,Texas,Male,1938,6,17,2
12750,Black,Electrocution,Texas,Male,1938,6,17,2
12751,Black,Electrocution,Texas,Male,1938,7,29,1
12752,White,Electrocution,Texas,Male,1938,8,2,10
12753,Latino,Electrocution,Texas,Male,1938,8,19,10
12754,White,Electrocution,Texas,Male,1938,8,19,1
12755,Latino,Electrocution,Texas,Male,1938,10,28,10
12756,Black,Electrocution,Texas,Male,1938,12,16,2
12757,Black,Electrocution,Texas,Male,1939,3,6,10
12758,Black,Electrocution,Texas,Male,1939,4,10,1
12759,Latino,Electrocution,Texas,Male,1939,4,15,11
12760,Latino,Electrocution,Texas,Male,1939,4,23,1
12761,Black,Electrocution,Texas,Male,1939,4,23,27
12762,Black,Electrocution,Texas,Male,1939,5,7,2
12763,Black,Electrocution,Texas,Male,1939,5,19,2
12764,Black,Electrocution,Texas,Male,1939,5,21,1
12765,Black,Electrocution,Texas,Male,1939,6,26,1
12766,Black,Electrocution,Texas,Male,1939,6,30,2
12767,Latino,Electrocution,Texas,Male,1939,12,16,1
12768,Black,Electrocution,Texas,Male,1939,12,19,1
12769,White,Electrocution,Texas,Male,1940,3,18,1
12770,Black,Electrocution,Texas,Male,1940,3,31,1
12772,Black,Electrocution,Texas,Male,1940,4,28,10
12774,White,Electrocution,Texas,Male,1940,6,7,10
12775,Latino,Electrocution,Texas,Male,1940,6,9,11
12776,Black,Electrocution,Texas,Male,1940,8,30,2
12777,Black,Electrocution,Texas,Male,1941,2,21,2
12778,Latino,Electrocution,Texas,Male,1941,2,21,11
12780,Black,Electrocution,Texas,Male,1941,6,6,11
12781,White,Electrocution,Texas,Male,1941,8,24,1
12782,Black,Electrocution,Texas,Male,1941,12,28,2
12783,Black,Electrocution,Texas,Male,1942,1,28,19
12784,Black,Electrocution,Texas,Male,1942,2,15,2
12785,Black,Electrocution,Texas,Male,1942,2,22,2
12786,Black,Electrocution,Texas,Male,1942,3,22,10
12787,White,Electrocution,Texas,Male,1942,5,8,10
12788,Black,Electrocution,Texas,Male,1942,5,16,10
12789,White,Electrocution,Texas,Male,1942,6,15,1
12790,Black,Electrocution,Texas,Male,1942,7,5,1
12791,Black,Electrocution,Texas,Male,1942,7,29,27
12792,Black,Electrocution,Texas,Male,1942,8,1,2
12793,Latino,Electrocution,Texas,Male,1942,8,8,1
12794,Black,Electrocution,Texas,Male,1942,9,2,1
12795,White,Electrocution,Texas,Male,1943,2,19,1
12796,Black,Electrocution,Texas,Male,1943,7,21,10
12797,White,Electrocution,Texas,Male,1943,9,3,1
12798,Latino,Electrocution,Texas,Male,1943,10,29,1
12799,White,Electrocution,Texas,Male,1944,4,16,10
12800,Latino,Electrocution,Texas,Male,1944,5,2,1
12801,Black,Electrocution,Texas,Male,1944,7,9,10
12803,White,Electrocution,Texas,Male,1944,7,30,1
12806,White,Electrocution,Texas,Male,1944,12,19,1
12807,Black,Electrocution,Texas,Male,1944,12,31,2
12809,Black,Electrocution,Texas,Male,1945,3,25,10
12810,Black,Electrocution,Texas,Male,1945,7,7,10
12811,Black,Electrocution,Texas,Male,1945,9,2,2
12812,Black,Electrocution,Texas,Male,1946,1,18,1
12813,Black,Electrocution,Texas,Male,1946,6,28,19
12814,Black,Electrocution,Texas,Male,1946,7,19,1
12815,Black,Electrocution,Texas,Male,1946,8,8,2
12816,Latino,Electrocution,Texas,Male,1946,9,1,23
12817,Black,Electrocution,Texas,Male,1946,9,1,2
12818,Black,Electrocution,Texas,Male,1947,3,21,1
12819,Black,Electrocution,Texas,Male,1947,4,1,1
12820,Black,Electrocution,Texas,Male,1947,5,2,27
12821,Black,Electrocution,Texas,Male,1947,5,29,10
12822,Black,Electrocution,Texas,Male,1947,6,2,10
12823,Black,Electrocution,Texas,Male,1947,6,7,1
12824,Black,Electrocution,Texas,Male,1947,6,26,10
12825,Black,Electrocution,Texas,Male,1947,9,5,1
12826,Black,Electrocution,Texas,Male,1947,9,12,10
12828,White,Electrocution,Texas,Male,1948,1,2,1
12829,White,Electrocution,Texas,Male,1948,2,4,10
12830,White,Electrocution,Texas,Male,1948,3,28,10
12832,Black,Electrocution,Texas,Male,1948,4,25,2
12833,White,Electrocution,Texas,Male,1948,7,9,1
12836,White,Electrocution,Texas,Male,1948,8,20,1
12837,Black,Electrocution,Texas,Male,1948,8,24,2
12839,Black,Electrocution,Texas,Male,1949,2,1,2
12840,Black,Electrocution,Texas,Male,1949,2,13,10
12841,Black,Electrocution,Texas,Male,1949,2,21,10
12842,White,Electrocution,Texas,Male,1949,4,16,10
12843,Black,Electrocution,Texas,Male,1949,8,10,1
12845,Black,Electrocution,Texas,Male,1949,8,14,1
12846,Black,Electrocution,Texas,Male,1949,9,11,2
12847,Black,Electrocution,Texas,Male,1950,1,29,23
12849,White,Electrocution,Texas,Male,1950,2,9,1
12850,Black,Electrocution,Texas,Male,1950,4,5,10
12851,Black,Electrocution,Texas,Male,1950,4,5,10
12852,Black,Electrocution,Texas,Male,1950,5,3,1
12853,Black,Electrocution,Texas,Male,1950,5,17,2
12854,White,Electrocution,Texas,Male,1950,6,2,10
12856,Black,Electrocution,Texas,Male,1950,6,14,1
12857,White,Electrocution,Texas,Male,1950,6,21,2
12858,Black,Electrocution,Texas,Male,1950,6,30,2
12859,Black,Electrocution,Texas,Male,1950,12,29,2
12860,Black,Electrocution,Texas,Male,1951,1,13,2
12862,White,Electrocution,Texas,Male,1951,3,14,1
12863,White,Electrocution,Texas,Male,1951,3,21,2
12864,Black,Electrocution,Texas,Male,1951,6,27,2
12866,Black,Electrocution,Texas,Male,1951,7,16,1
12867,Black,Electrocution,Texas,Male,1951,9,5,2
12868,Black,Electrocution,Texas,Male,1951,9,5,2
12869,White,Electrocution,Texas,Male,1951,9,5,2
12870,White,Electrocution,Texas,Male,1951,9,25,1
12871,White,Electrocution,Texas,Male,1951,10,9,1
12872,Black,Electrocution,Texas,Male,1951,12,8,10
12873,Black,Electrocution,Texas,Male,1952,1,8,2
12875,White,Electrocution,Texas,Male,1952,4,9,1
12878,Black,Electrocution,Texas,Male,1952,6,4,10
12879,White,Electrocution,Texas,Male,1952,7,10,2
12880,Black,Electrocution,Texas,Male,1952,8,8,2
12881,Black,Electrocution,Texas,Male,1952,10,28,10
12882,Black,Electrocution,Texas,Male,1952,12,2,1
12883,White,Electrocution,Texas,Male,1953,2,4,10
12884,White,Electrocution,Texas,Male,1953,2,6,1
12885,White,Electrocution,Texas,Male,1953,3,21,2
12886,White,Electrocution,Texas,Male,1953,6,10,1
12887,Black,Electrocution,Texas,Male,1953,10,7,2
12889,White,Electrocution,Texas,Male,1954,3,19,2
12891,Black,Electrocution,Texas,Male,1954,4,23,2
12892,Black,Electrocution,Texas,Male,1954,6,24,2
12893,Black,Electrocution,Texas,Male,1954,7,14,1
12894,Black,Electrocution,Texas,Male,1954,7,17,10
12895,White,Electrocution,Texas,Male,1954,8,30,1
12896,Black,Electrocution,Texas,Male,1954,9,29,10
12897,White,Electrocution,Texas,Male,1955,1,12,1
12898,White,Electrocution,Texas,Male,1955,5,20,2
12899,White,Electrocution,Texas,Male,1955,6,8,1
12900,Black,Electrocution,Texas,Male,1955,8,18,2
12901,White,Electrocution,Texas,Male,1956,1,4,1
12902,Black,Electrocution,Texas,Male,1956,1,24,2
12903,Black,Electrocution,Texas,Male,1956,5,12,19
12904,Black,Electrocution,Texas,Male,1956,6,8,1
12905,Black,Electrocution,Texas,Male,1956,8,23,2
12906,Black,Electrocution,Texas,Male,1956,8,30,2
12907,White,Electrocution,Texas,Male,1956,10,30,10
12909,Black,Electrocution,Texas,Male,1957,1,4,1
12910,White,Electrocution,Texas,Male,1957,4,4,1
12911,White,Electrocution,Texas,Male,1957,4,24,1
12912,White,Electrocution,Texas,Male,1957,8,21,1
12914,White,Electrocution,Texas,Male,1958,2,6,10
12915,Black,Electrocution,Texas,Male,1958,3,6,2
12916,Black,Electrocution,Texas,Male,1958,6,11,15
12917,Black,Electrocution,Texas,Male,1958,6,20,2
12918,White,Electrocution,Texas,Male,1958,7,25,11
12919,Black,Electrocution,Texas,Male,1958,9,19,1
12920,Black,Electrocution,Texas,Male,1959,2,4,11
12923,Black,Electrocution,Texas,Male,1960,3,5,2
12924,White,Electrocution,Texas,Male,1960,4,28,10
12925,Black,Electrocution,Texas,Male,1960,5,26,2
12927,Black,Electrocution,Texas,Male,1960,7,15,11
12928,Black,Electrocution,Texas,Male,1960,8,12,1
12929,Latino,Electrocution,Texas,Male,1960,8,27,11
12930,Black,Electrocution,Texas,Male,1960,11,30,2
